Hydrant,Latitude,Longitude,Capacity_L_min,Available,Capacity_source,Public_hydrant_object_id,Model_type,Location_source
H4809,55.670016,12.534552,1600,True,simulated_from_model_type,4809,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4810,55.67129,12.535363,1600,True,simulated_from_model_type,4810,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4811,55.671611,12.533513,1200,True,simulated_from_model_type,4811,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4812,55.671117,12.536969,1200,True,simulated_from_model_type,4812,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4813,55.671588,12.537352,1600,True,simulated_from_model_type,4813,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4814,55.669522,12.535035,1600,True,simulated_from_model_type,4814,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4815,55.67075,12.538241,1200,True,simulated_from_model_type,4815,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4816,55.670455,12.537499,1600,True,simulated_from_model_type,4816,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4817,55.671736,12.522285,1600,True,simulated_from_model_type,4817,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4818,55.672232,12.524808,1600,True,simulated_from_model_type,4818,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4819,55.669616,12.530964,1600,True,simulated_from_model_type,4819,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4820,55.668683,12.530702,1200,True,simulated_from_model_type,4820,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4821,55.671287,12.526552,1600,True,simulated_from_model_type,4821,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4822,55.671155,12.528346,1200,True,simulated_from_model_type,4822,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4823,55.671621,12.529978,1600,True,simulated_from_model_type,4823,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4824,55.671394,12.524731,600,True,simulated_from_model_type,4824,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4825,55.671929,12.524713,1600,True,simulated_from_model_type,4825,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4826,55.671574,12.524621,1600,True,simulated_from_model_type,4826,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4827,55.671925,12.524911,1600,True,simulated_from_model_type,4827,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4828,55.671856,12.525607,1600,True,simulated_from_model_type,4828,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4829,55.671818,12.52584,1200,True,simulated_from_model_type,4829,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4830,55.671,12.531337,1200,True,simulated_from_model_type,4830,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4831,55.670602,12.531228,1600,True,simulated_from_model_type,4831,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4832,55.668211,12.53057,1600,True,simulated_from_model_type,4832,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4833,55.668493,12.531357,1600,True,simulated_from_model_type,4833,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4834,55.670844,12.532299,1600,True,simulated_from_model_type,4834,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4835,55.668834,12.532364,1600,True,simulated_from_model_type,4835,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4836,55.669421,12.532085,1600,True,simulated_from_model_type,4836,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4837,55.670136,12.532167,600,True,simulated_from_model_type,4837,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4838,55.667656,12.52072,1600,True,simulated_from_model_type,4838,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4839,55.667877,12.520043,1600,True,simulated_from_model_type,4839,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4840,55.671346,12.512636,600,True,simulated_from_model_type,4840,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4841,55.671392,12.520884,1200,True,simulated_from_model_type,4841,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4842,55.670792,12.52026,1600,True,simulated_from_model_type,4842,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4843,55.668792,12.516916,1200,True,simulated_from_model_type,4843,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4844,55.671215,12.516757,1200,True,simulated_from_model_type,4844,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4845,55.671683,12.517857,1600,True,simulated_from_model_type,4845,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4846,55.670477,12.514825,600,True,simulated_from_model_type,4846,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4847,55.671149,12.515889,1200,True,simulated_from_model_type,4847,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4848,55.671126,12.514726,1600,True,simulated_from_model_type,4848,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4849,55.671913,12.514765,1600,True,simulated_from_model_type,4849,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4850,55.671318,12.514097,600,True,simulated_from_model_type,4850,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4851,55.669422,12.516672,1600,True,simulated_from_model_type,4851,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4852,55.671934,12.516555,1600,True,simulated_from_model_type,4852,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4853,55.669656,12.509896,600,True,simulated_from_model_type,4853,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4854,55.672099,12.517995,1600,True,simulated_from_model_type,4854,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4855,55.66868,12.517887,1600,True,simulated_from_model_type,4855,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4856,55.670803,12.517472,1600,True,simulated_from_model_type,4856,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4857,55.671457,12.521106,1600,True,simulated_from_model_type,4857,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4858,55.671955,12.520007,1600,True,simulated_from_model_type,4858,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4859,55.671901,12.517802,1600,True,simulated_from_model_type,4859,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4860,55.672018,12.511604,1200,True,simulated_from_model_type,4860,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4861,55.67201,12.513205,1600,True,simulated_from_model_type,4861,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4862,55.672261,12.51202,1600,True,simulated_from_model_type,4862,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4863,55.672049,12.509876,1200,True,simulated_from_model_type,4863,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4864,55.670549,12.512171,1600,True,simulated_from_model_type,4864,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4865,55.669834,12.512016,600,True,simulated_from_model_type,4865,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4866,55.669667,12.514679,600,True,simulated_from_model_type,4866,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4867,55.668189,12.519115,1600,True,simulated_from_model_type,4867,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4868,55.668853,12.51591,600,True,simulated_from_model_type,4868,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4869,55.669757,12.497472,1600,True,simulated_from_model_type,4869,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4870,55.672151,12.501973,1600,True,simulated_from_model_type,4870,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4871,55.677849,12.531007,1200,True,simulated_from_model_type,4871,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4872,55.677722,12.532049,1200,True,simulated_from_model_type,4872,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4873,55.679111,12.528509,1200,True,simulated_from_model_type,4873,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4874,55.678912,12.527681,1600,True,simulated_from_model_type,4874,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4875,55.677525,12.533221,1600,True,simulated_from_model_type,4875,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4876,55.678447,12.532097,1600,True,simulated_from_model_type,4876,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4877,55.678625,12.530646,1600,True,simulated_from_model_type,4877,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4878,55.677377,12.532291,1600,True,simulated_from_model_type,4878,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4879,55.676665,12.532974,600,True,simulated_from_model_type,4879,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4880,55.680199,12.527349,1200,True,simulated_from_model_type,4880,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4881,55.67949,12.523626,1600,True,simulated_from_model_type,4881,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4882,55.678541,12.522673,1600,True,simulated_from_model_type,4882,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4883,55.679369,12.524774,1200,True,simulated_from_model_type,4883,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4884,55.679586,12.521595,1200,True,simulated_from_model_type,4884,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4885,55.679847,12.528005,1600,True,simulated_from_model_type,4885,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4886,55.680259,12.526069,1600,True,simulated_from_model_type,4886,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4887,55.680051,12.530031,1600,True,simulated_from_model_type,4887,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4888,55.680216,12.532345,1600,True,simulated_from_model_type,4888,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4889,55.679366,12.532582,1600,True,simulated_from_model_type,4889,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4890,55.677063,12.521927,1200,True,simulated_from_model_type,4890,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4891,55.67974,12.524595,1200,True,simulated_from_model_type,4891,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4892,55.678328,12.524565,1600,True,simulated_from_model_type,4892,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4893,55.677755,12.524949,1200,True,simulated_from_model_type,4893,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4894,55.67864,12.532381,1600,True,simulated_from_model_type,4894,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4895,55.680339,12.526687,1600,True,simulated_from_model_type,4895,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4896,55.679321,12.53155,1600,True,simulated_from_model_type,4896,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4897,55.679065,12.529503,600,True,simulated_from_model_type,4897,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4898,55.67694,12.531414,1200,True,simulated_from_model_type,4898,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4899,55.684201,12.552218,1600,True,simulated_from_model_type,4899,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4900,55.684262,12.546706,1200,True,simulated_from_model_type,4900,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4901,55.684702,12.54681,1600,True,simulated_from_model_type,4901,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4902,55.683635,12.54613,600,True,simulated_from_model_type,4902,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4903,55.682968,12.545607,1200,True,simulated_from_model_type,4903,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4904,55.683129,12.547931,1600,True,simulated_from_model_type,4904,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4905,55.682582,12.546582,1200,True,simulated_from_model_type,4905,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4906,55.684507,12.548415,1600,True,simulated_from_model_type,4906,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4907,55.681161,12.549871,1600,True,simulated_from_model_type,4907,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4908,55.681526,12.551901,1600,True,simulated_from_model_type,4908,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4909,55.682405,12.551946,1600,True,simulated_from_model_type,4909,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4910,55.683571,12.549058,600,True,simulated_from_model_type,4910,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4911,55.683024,12.553096,1600,True,simulated_from_model_type,4911,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4912,55.683571,12.554127,1600,True,simulated_from_model_type,4912,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4913,55.684454,12.554183,1200,True,simulated_from_model_type,4913,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4914,55.684793,12.552899,1200,True,simulated_from_model_type,4914,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4915,55.684894,12.550724,1200,True,simulated_from_model_type,4915,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4916,55.684955,12.549565,1200,True,simulated_from_model_type,4916,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4917,55.685044,12.548349,1200,True,simulated_from_model_type,4917,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4918,55.684994,12.547375,1200,True,simulated_from_model_type,4918,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4919,55.681424,12.547735,1200,True,simulated_from_model_type,4919,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4920,55.68142,12.547232,1600,True,simulated_from_model_type,4920,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4921,55.681073,12.548844,1600,True,simulated_from_model_type,4921,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4922,55.681129,12.54857,1200,True,simulated_from_model_type,4922,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4923,55.681171,12.55057,1600,True,simulated_from_model_type,4923,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4924,55.680849,12.551095,600,True,simulated_from_model_type,4924,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4925,55.681057,12.551234,1600,True,simulated_from_model_type,4925,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4926,55.680815,12.552807,1600,True,simulated_from_model_type,4926,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4927,55.681447,12.553497,1600,True,simulated_from_model_type,4927,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4928,55.682381,12.551281,1200,True,simulated_from_model_type,4928,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4929,55.682367,12.550508,1600,True,simulated_from_model_type,4929,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4930,55.682784,12.548748,1200,True,simulated_from_model_type,4930,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4931,55.682709,12.549901,1600,True,simulated_from_model_type,4931,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4932,55.682791,12.550425,600,True,simulated_from_model_type,4932,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4933,55.68248,12.54985,1600,True,simulated_from_model_type,4933,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4934,55.683441,12.550896,600,True,simulated_from_model_type,4934,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4935,55.682732,12.551825,1200,True,simulated_from_model_type,4935,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4936,55.684407,12.550039,1600,True,simulated_from_model_type,4936,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4937,55.680968,12.55578,1600,True,simulated_from_model_type,4937,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4938,55.683172,12.551958,1600,True,simulated_from_model_type,4938,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4939,55.683842,12.554616,1600,True,simulated_from_model_type,4939,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4940,55.683411,12.550062,1200,True,simulated_from_model_type,4940,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4941,55.684123,12.551387,1600,True,simulated_from_model_type,4941,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4942,55.681799,12.549705,1600,True,simulated_from_model_type,4942,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4943,55.683496,12.550585,1600,True,simulated_from_model_type,4943,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4944,55.683376,12.554856,1600,True,simulated_from_model_type,4944,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4945,55.683952,12.546905,1200,True,simulated_from_model_type,4945,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4946,55.683736,12.547234,1200,True,simulated_from_model_type,4946,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4947,55.684013,12.548342,1200,True,simulated_from_model_type,4947,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4948,55.682504,12.547477,1200,True,simulated_from_model_type,4948,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4949,55.681932,12.553265,1600,True,simulated_from_model_type,4949,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4950,55.681494,12.554331,1600,True,simulated_from_model_type,4950,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4951,55.683339,12.546412,1200,True,simulated_from_model_type,4951,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4952,55.684074,12.552962,1600,True,simulated_from_model_type,4952,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4953,55.6821,12.548686,1200,True,simulated_from_model_type,4953,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4954,55.684787,12.551872,1600,True,simulated_from_model_type,4954,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4955,55.683687,12.54964,600,True,simulated_from_model_type,4955,Brandhane 50 mm,6100_Brandhaner__Frederiksberg
H4956,55.682035,12.551941,1600,True,simulated_from_model_type,4956,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4957,55.681523,12.539043,1600,True,simulated_from_model_type,4957,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4958,55.68317,12.534906,1200,True,simulated_from_model_type,4958,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4959,55.683892,12.534944,1200,True,simulated_from_model_type,4959,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4960,55.683747,12.536199,1200,True,simulated_from_model_type,4960,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4961,55.682409,12.542989,1600,True,simulated_from_model_type,4961,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4962,55.684593,12.535052,1200,True,simulated_from_model_type,4962,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4963,55.684386,12.536561,1200,True,simulated_from_model_type,4963,Brandhane 80 mm,6100_Brandhaner__Frederiksberg
H4964,55.683371,12.536228,1600,True,simulated_from_model_type,4964,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4965,55.685188,12.539569,1600,True,simulated_from_model_type,4965,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4966,55.685365,12.535563,1600,True,simulated_from_model_type,4966,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4967,55.682172,12.535242,1600,True,simulated_from_model_type,4967,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
H4968,55.685229,12.538243,1600,True,simulated_from_model_type,4968,Brandhane 100 mm,6100_Brandhaner__Frederiksberg
